course_title,course_id,lecturer_name,related_topics,subject,level,durations,ratings,num_ratings,student,price,last_update,articles,exercise,downloadable_resources,url
Crafting Fingerstyle Guitar Arrangements,5623066,Nir Mehlman,"Fingerstyle Guitar, Instruments, Music",Bass Guitar,All Levels,10.5 hours,4.6,28,365,"Rp149,000",11/2023,0,0,2,https://www.udemy.com/course/crafting-fingerstyle-guitar-arrangements/
Traditional Acoustic Blues Guitar - For Beginners,1314348,David Moore,"Blues Guitar, Instruments, Music",Bass Guitar,Beginner,9.5 hours,4.4,70,646,"Rp149,000",4/2019,0,0,65,https://www.udemy.com/course/traditional-acoustic-blues-guitar-for-beginners/
Guitar Triads Unlocked - The Secret Map of the Guitar Neck,5318552,Guitar Joolz,"Guitar, Instruments, Music",Bass Guitar,All Levels,3.5 hours,4.5,82,873,"Rp159,000",1/2026,0,0,61,https://www.udemy.com/course/guitar-triads-unlocked/
21 Day Easy Rock and Blues Beginners Guitar Course,3284926,Guitar Joolz,"Guitar, Instruments, Music",Bass Guitar,Beginner,3 hours,4.6,39,433,"Rp159,000",12/2025,0,0,125,https://www.udemy.com/course/the-21-steps-beginners-guitar-course/
Practical Music Theory 101 For Guitar,1457810,Henry Olsen,"Music Theory, Guitar, Guitar Chords, Instruments, Music",Bass Guitar,All Levels,5 hours,4.7,1242,10697,"Rp159,000",3/2019,0,0,26,https://www.udemy.com/course/music-theory-101-for-guitar/
Guitar Chords Visualization: Chord Method For Instant Chords,5917294,Erich Andreas,"Guitar Chords, Acoustic Guitar, Music Theory, Guitar, Music Fundamentals",Bass Guitar,Beginner,3 hours,4.9,23,295,"Rp149,000",5/2024,0,0,22,https://www.udemy.com/course/guitar-chord-visualization/
Gibson's Learn & Master Guitar,315812,Legacy Learning Systems,"Guitar, Learning Strategies, Instruments, Music",Bass Guitar,All Levels,33 hours,4.8,436,1552,"Rp399,000",10/2014,0,0,0,https://www.udemy.com/course/learnandmasterguitar/
Play Modern Blues Now,561718,Steve Stine,"Blues Guitar, Google Play, Music Techniques, Music",Bass Guitar,Intermediate,4.5 hours,4.8,819,6614,"Rp149,000",12/2015,0,0,8,https://www.udemy.com/course/play-modern-blues-now/
Master the Low End of Your Music,1884084,Mikael Baggström,"Music Production, Music Composition, Sound Design, Music",Bass Guitar,All Levels,1.5 hours,4.6,63,478,"Rp149,000",9/2025,2,0,1,https://www.udemy.com/course/how-to-get-powerful-bass-in-your-music/
Arpeggios for Guitar made Easy - Lead Guitars Secret Weapon,1173716,Guitar Joolz,"Guitar, Instruments, Music",Bass Guitar,All Levels,3 hours,4.6,126,1457,"Rp149,000",3/2026,0,0,30,https://www.udemy.com/course/arpeggios-for-guitar-made-easy/
15 Must Learn Strumming Patterns for Guitar,5230766,Guitar Joolz,"Guitar, Instruments, Music",Bass Guitar,All Levels,2.5 hours,4.8,17,301,"Rp159,000",3/2023,0,0,62,https://www.udemy.com/course/15-must-learn-strumming-patterns-for-guitar/
